snapshot_date,sku_id,warehouse_id,on_hand_qty,reserved_qty,last_movement_date,unit_cost
2023-01-05,SKU_007,WH_WEST,314,0,2023-01-05,82.09
2023-01-05,SKU_008,WH_WEST,1496,0,2023-01-05,83.95
2023-01-05,SKU_009,WH_WEST,531,0,2023-01-05,34.61
2023-01-05,SKU_010,WH_WEST,365,0,2023-01-05,58.78
2023-01-05,SKU_011,WH_WEST,1076,0,2023-01-05,52.81
2023-01-05,SKU_012,WH_WEST,1416,0,2023-01-05,94.51
2023-01-05,SKU_013,WH_WEST,1238,0,2023-01-05,73.29
2023-01-05,SKU_014,WH_WEST,1332,0,2023-01-05,86.71
2023-01-05,SKU_015,WH_WEST,1189,0,2023-01-05,58.26
2023-01-05,SKU_016,WH_WEST,395,0,2023-01-05,42.04
2023-01-05,SKU_017,WH_WEST,982,0,2023-01-05,66.59
2023-01-05,SKU_018,WH_WEST,323,0,2023-01-05,29.79
2023-01-05,SKU_019,WH_WEST,1544,0,2023-01-05,87.07
2023-01-05,SKU_020,WH_WEST,919,0,2023-01-05,72.37
2023-01-06,SKU_001,WH_NORTH,303,0,2023-01-06,83.05
2023-01-06,SKU_002,WH_NORTH,1525,0,2023-01-06,57.92
2023-01-06,SKU_003,WH_NORTH,1252,0,2023-01-06,89.39
2023-01-06,SKU_004,WH_NORTH,764,0,2023-01-06,77.3
2023-01-06,SKU_005,WH_NORTH,664,0,2023-01-06,32.06
2023-01-06,SKU_006,WH_NORTH,1689,0,2023-01-06,98.17
2023-01-06,SKU_007,WH_NORTH,308,0,2023-01-06,82.09
2023-01-06,SKU_008,WH_NORTH,1468,0,2023-01-06,83.95
2023-01-06,SKU_009,WH_NORTH,523,0,2023-01-06,34.61
2023-01-06,SKU_010,WH_NORTH,357,0,2023-01-06,58.78
2023-01-06,SKU_011,WH_NORTH,1052,0,2023-01-06,52.81
2023-01-06,SKU_012,WH_NORTH,1383,0,2023-01-06,94.51
2023-01-06,SKU_013,WH_NORTH,1220,0,2023-01-06,73.29
2023-01-06,SKU_014,WH_NORTH,1297,0,2023-01-06,86.71
2023-01-06,SKU_015,WH_NORTH,1166,0,2023-01-06,58.26
2023-01-06,SKU_016,WH_NORTH,1131,0,2023-01-06,42.04
2023-01-06,SKU_017,WH_NORTH,967,0,2023-01-06,66.59
2023-01-06,SKU_018,WH_NORTH,313,0,2023-01-06,29.79
2023-01-06,SKU_019,WH_NORTH,1522,0,2023-01-06,87.07
2023-01-06,SKU_020,WH_NORTH,904,0,2023-01-06,72.37
2023-01-06,SKU_001,WH_SOUTH,294,0,2023-01-06,83.05
2023-01-06,SKU_002,WH_SOUTH,1492,0,2023-01-06,57.92
2023-01-06,SKU_003,WH_SOUTH,1225,0,2023-01-06,89.39
2023-01-06,SKU_004,WH_SOUTH,741,0,2023-01-06,77.3
2023-01-06,SKU_005,WH_SOUTH,650,0,2023-01-06,32.06
2023-01-06,SKU_006,WH_SOUTH,1657,0,2023-01-06,98.17
2023-01-06,SKU_007,WH_SOUTH,305,0,2023-01-06,82.09
2023-01-06,SKU_008,WH_SOUTH,1443,0,2023-01-06,83.95
2023-01-06,SKU_009,WH_SOUTH,515,0,2023-01-06,34.61
2023-01-06,SKU_010,WH_SOUTH,351,0,2023-01-06,58.78
2023-01-06,SKU_011,WH_SOUTH,1028,0,2023-01-06,52.81
2023-01-06,SKU_012,WH_SOUTH,1348,0,2023-01-06,94.51
2023-01-06,SKU_013,WH_SOUTH,1190,0,2023-01-06,73.29
2023-01-06,SKU_014,WH_SOUTH,1261,0,2023-01-06,86.71
2023-01-06,SKU_015,WH_SOUTH,1142,0,2023-01-06,58.26
2023-01-06,SKU_016,WH_SOUTH,1104,0,2023-01-06,42.04
2023-01-06,SKU_017,WH_SOUTH,951,0,2023-01-06,66.59
2023-01-06,SKU_018,WH_SOUTH,309,0,2023-01-06,29.79
2023-01-06,SKU_019,WH_SOUTH,1485,0,2023-01-06,87.07
2023-01-06,SKU_020,WH_SOUTH,881,0,2023-01-06,72.37
2023-01-06,SKU_001,WH_EAST,285,0,2023-01-06,83.05
2023-01-06,SKU_002,WH_EAST,1464,0,2023-01-06,57.92
2023-01-06,SKU_003,WH_EAST,1200,0,2023-01-06,89.39
2023-01-06,SKU_004,WH_EAST,715,0,2023-01-06,77.3
2023-01-06,SKU_005,WH_EAST,626,0,2023-01-06,32.06
2023-01-06,SKU_006,WH_EAST,1627,0,2023-01-06,98.17
2023-01-06,SKU_007,WH_EAST,294,0,2023-01-06,82.09
2023-01-06,SKU_008,WH_EAST,1423,0,2023-01-06,83.95
2023-01-06,SKU_009,WH_EAST,504,0,2023-01-06,34.61
2023-01-06,SKU_010,WH_EAST,339,0,2023-01-06,58.78
2023-01-06,SKU_011,WH_EAST,1004,0,2023-01-06,52.81
2023-01-06,SKU_012,WH_EAST,1320,0,2023-01-06,94.51
2023-01-06,SKU_013,WH_EAST,1159,0,2023-01-06,73.29
2023-01-06,SKU_014,WH_EAST,1229,0,2023-01-06,86.71
2023-01-06,SKU_015,WH_EAST,1098,0,2023-01-06,58.26
2023-01-06,SKU_016,WH_EAST,1077,0,2023-01-06,42.04
2023-01-06,SKU_017,WH_EAST,936,0,2023-01-06,66.59
2023-01-06,SKU_018,WH_EAST,302,0,2023-01-06,29.79
2023-01-06,SKU_019,WH_EAST,1448,0,2023-01-06,87.07
2023-01-06,SKU_020,WH_EAST,858,0,2023-01-06,72.37
2023-01-06,SKU_001,WH_WEST,276,0,2023-01-06,83.05
2023-01-06,SKU_002,WH_WEST,1431,0,2023-01-06,57.92
2023-01-06,SKU_003,WH_WEST,1163,0,2023-01-06,89.39
2023-01-06,SKU_004,WH_WEST,695,0,2023-01-06,77.3
2023-01-06,SKU_005,WH_WEST,609,0,2023-01-06,32.06
2023-01-06,SKU_006,WH_WEST,1584,0,2023-01-06,98.17
2023-01-06,SKU_007,WH_WEST,285,0,2023-01-06,82.09
2023-01-06,SKU_008,WH_WEST,1401,0,2023-01-06,83.95
2023-01-06,SKU_009,WH_WEST,488,0,2023-01-06,34.61
2023-01-06,SKU_010,WH_WEST,334,0,2023-01-06,58.78
2023-01-06,SKU_011,WH_WEST,980,0,2023-01-06,52.81
2023-01-06,SKU_012,WH_WEST,1293,0,2023-01-06,94.51
2023-01-06,SKU_013,WH_WEST,1128,0,2023-01-06,73.29
2023-01-06,SKU_014,WH_WEST,1191,0,2023-01-06,86.71
2023-01-06,SKU_015,WH_WEST,1067,0,2023-01-06,58.26
2023-01-06,SKU_016,WH_WEST,1046,0,2023-01-06,42.04
2023-01-06,SKU_017,WH_WEST,906,0,2023-01-06,66.59
2023-01-06,SKU_018,WH_WEST,292,0,2023-01-06,29.79
2023-01-06,SKU_019,WH_WEST,1428,0,2023-01-06,87.07
2023-01-06,SKU_020,WH_WEST,835,0,2023-01-06,72.37
2023-01-07,SKU_001,WH_NORTH,267,0,2023-01-07,83.05
2023-01-07,SKU_002,WH_NORTH,1402,0,2023-01-07,57.92
2023-01-07,SKU_003,WH_NORTH,1135,0,2023-01-07,89.39
2023-01-07,SKU_004,WH_NORTH,663,0,2023-01-07,77.3
2023-01-07,SKU_005,WH_NORTH,587,0,2023-01-07,32.06
2023-01-07,SKU_006,WH_NORTH,1540,0,2023-01-07,98.17
2023-01-07,SKU_007,WH_NORTH,276,0,2023-01-07,82.09
2023-01-07,SKU_008,WH_NORTH,1372,0,2023-01-07,83.95
2023-01-07,SKU_009,WH_NORTH,473,0,2023-01-07,34.61
2023-01-07,SKU_010,WH_NORTH,325,0,2023-01-07,58.78
2023-01-07,SKU_011,WH_NORTH,959,0,2023-01-07,52.81
2023-01-07,SKU_012,WH_NORTH,1261,0,2023-01-07,94.51
2023-01-07,SKU_013,WH_NORTH,1098,0,2023-01-07,73.29
2023-01-07,SKU_014,WH_NORTH,1158,0,2023-01-07,86.71
2023-01-07,SKU_015,WH_NORTH,1039,0,2023-01-07,58.26
2023-01-07,SKU_016,WH_NORTH,1004,0,2023-01-07,42.04
2023-01-07,SKU_017,WH_NORTH,876,0,2023-01-07,66.59
2023-01-07,SKU_018,WH_NORTH,284,0,2023-01-07,29.79
2023-01-07,SKU_019,WH_NORTH,1395,0,2023-01-07,87.07
2023-01-07,SKU_020,WH_NORTH,814,0,2023-01-07,72.37
2023-01-07,SKU_001,WH_SOUTH,262,0,2023-01-07,83.05
2023-01-07,SKU_002,WH_SOUTH,1368,0,2023-01-07,57.92
2023-01-07,SKU_003,WH_SOUTH,1099,0,2023-01-07,89.39
2023-01-07,SKU_004,WH_SOUTH,641,0,2023-01-07,77.3
2023-01-07,SKU_005,WH_SOUTH,568,0,2023-01-07,32.06
2023-01-07,SKU_006,WH_SOUTH,1511,0,2023-01-07,98.17
2023-01-07,SKU_007,WH_SOUTH,267,0,2023-01-07,82.09
2023-01-07,SKU_008,WH_SOUTH,1340,0,2023-01-07,83.95
2023-01-07,SKU_009,WH_SOUTH,465,0,2023-01-07,34.61
2023-01-07,SKU_010,WH_SOUTH,317,0,2023-01-07,58.78
2023-01-07,SKU_011,WH_SOUTH,938,0,2023-01-07,52.81
2023-01-07,SKU_012,WH_SOUTH,1228,0,2023-01-07,94.51
2023-01-07,SKU_013,WH_SOUTH,1054,0,2023-01-07,73.29
2023-01-07,SKU_014,WH_SOUTH,1105,0,2023-01-07,86.71
2023-01-07,SKU_015,WH_SOUTH,1006,0,2023-01-07,58.26
2023-01-07,SKU_016,WH_SOUTH,969,0,2023-01-07,42.04
2023-01-07,SKU_017,WH_SOUTH,845,0,2023-01-07,66.59
2023-01-07,SKU_018,WH_SOUTH,277,0,2023-01-07,29.79
2023-01-07,SKU_019,WH_SOUTH,1364,0,2023-01-07,87.07
2023-01-07,SKU_020,WH_SOUTH,795,0,2023-01-07,72.37
2023-01-07,SKU_001,WH_EAST,254,0,2023-01-07,83.05
2023-01-07,SKU_002,WH_EAST,1335,0,2023-01-07,57.92
2023-01-07,SKU_003,WH_EAST,1075,0,2023-01-07,89.39
2023-01-07,SKU_004,WH_EAST,626,0,2023-01-07,77.3
2023-01-07,SKU_005,WH_EAST,539,0,2023-01-07,32.06
2023-01-07,SKU_006,WH_EAST,1471,0,2023-01-07,98.17
2023-01-07,SKU_007,WH_EAST,260,0,2023-01-07,82.09
2023-01-07,SKU_008,WH_EAST,1299,0,2023-01-07,83.95
2023-01-07,SKU_009,WH_EAST,462,0,2023-01-07,34.61
2023-01-07,SKU_010,WH_EAST,313,0,2023-01-07,58.78
2023-01-07,SKU_011,WH_EAST,916,0,2023-01-07,52.81
2023-01-07,SKU_012,WH_EAST,1190,0,2023-01-07,94.51
2023-01-07,SKU_013,WH_EAST,1031,0,2023-01-07,73.29
2023-01-07,SKU_014,WH_EAST,1078,0,2023-01-07,86.71
2023-01-07,SKU_015,WH_EAST,975,0,2023-01-07,58.26
2023-01-07,SKU_016,WH_EAST,938,0,2023-01-07,42.04
2023-01-07,SKU_017,WH_EAST,814,0,2023-01-07,66.59
2023-01-07,SKU_018,WH_EAST,268,0,2023-01-07,29.79
2023-01-07,SKU_019,WH_EAST,1323,0,2023-01-07,87.07
2023-01-07,SKU_020,WH_EAST,772,0,2023-01-07,72.37
2023-01-07,SKU_001,WH_WEST,249,0,2023-01-07,83.05
2023-01-07,SKU_002,WH_WEST,1306,0,2023-01-07,57.92
2023-01-07,SKU_003,WH_WEST,1052,0,2023-01-07,89.39
2023-01-07,SKU_004,WH_WEST,608,0,2023-01-07,77.3
2023-01-07,SKU_005,WH_WEST,520,0,2023-01-07,32.06
2023-01-07,SKU_006,WH_WEST,1442,0,2023-01-07,98.17
2023-01-07,SKU_007,WH_WEST,250,0,2023-01-07,82.09
2023-01-07,SKU_008,WH_WEST,1270,0,2023-01-07,83.95
2023-01-07,SKU_009,WH_WEST,447,0,2023-01-07,34.61
2023-01-07,SKU_010,WH_WEST,307,0,2023-01-07,58.78
2023-01-07,SKU_011,WH_WEST,889,0,2023-01-07,52.81
2023-01-07,SKU_012,WH_WEST,1152,0,2023-01-07,94.51
2023-01-07,SKU_013,WH_WEST,999,0,2023-01-07,73.29
2023-01-07,SKU_014,WH_WEST,1053,0,2023-01-07,86.71
2023-01-07,SKU_015,WH_WEST,945,0,2023-01-07,58.26
2023-01-07,SKU_016,WH_WEST,908,0,2023-01-07,42.04
2023-01-07,SKU_017,WH_WEST,793,0,2023-01-07,66.59
2023-01-07,SKU_018,WH_WEST,259,0,2023-01-07,29.79
2023-01-07,SKU_019,WH_WEST,1294,0,2023-01-07,87.07
2023-01-07,SKU_020,WH_WEST,761,0,2023-01-07,72.37
2023-01-08,SKU_001,WH_NORTH,240,0,2023-01-08,83.05
2023-01-08,SKU_002,WH_NORTH,1274,0,2023-01-08,57.92
2023-01-08,SKU_003,WH_NORTH,1023,0,2023-01-08,89.39
2023-01-08,SKU_004,WH_NORTH,587,0,2023-01-08,77.3
2023-01-08,SKU_005,WH_NORTH,501,0,2023-01-08,32.06
2023-01-08,SKU_006,WH_NORTH,1405,0,2023-01-08,98.17
2023-01-08,SKU_007,WH_NORTH,237,0,2023-01-08,82.09
2023-01-08,SKU_008,WH_NORTH,1235,0,2023-01-08,83.95
2023-01-08,SKU_009,WH_NORTH,431,0,2023-01-08,34.61
2023-01-08,SKU_010,WH_NORTH,294,0,2023-01-08,58.78
2023-01-08,SKU_011,WH_NORTH,866,0,2023-01-08,52.81
2023-01-08,SKU_012,WH_NORTH,1113,0,2023-01-08,94.51
2023-01-08,SKU_013,WH_NORTH,956,0,2023-01-08,73.29
2023-01-08,SKU_014,WH_NORTH,1023,0,2023-01-08,86.71
2023-01-08,SKU_015,WH_NORTH,909,0,2023-01-08,58.26
2023-01-08,SKU_016,WH_NORTH,875,0,2023-01-08,42.04
2023-01-08,SKU_017,WH_NORTH,763,0,2023-01-08,66.59
2023-01-08,SKU_018,WH_NORTH,242,0,2023-01-08,29.79
2023-01-08,SKU_019,WH_NORTH,1255,0,2023-01-08,87.07
2023-01-08,SKU_020,WH_NORTH,738,0,2023-01-08,72.37
2023-01-08,SKU_001,WH_SOUTH,232,0,2023-01-08,83.05
2023-01-08,SKU_002,WH_SOUTH,1246,0,2023-01-08,57.92
2023-01-08,SKU_003,WH_SOUTH,993,0,2023-01-08,89.39
2023-01-08,SKU_004,WH_SOUTH,579,0,2023-01-08,77.3
2023-01-08,SKU_005,WH_SOUTH,481,0,2023-01-08,32.06
2023-01-08,SKU_006,WH_SOUTH,1373,0,2023-01-08,98.17
2023-01-08,SKU_007,WH_SOUTH,226,0,2023-01-08,82.09
2023-01-08,SKU_008,WH_SOUTH,1209,0,2023-01-08,83.95
2023-01-08,SKU_009,WH_SOUTH,415,0,2023-01-08,34.61
2023-01-08,SKU_010,WH_SOUTH,289,0,2023-01-08,58.78
2023-01-08,SKU_011,WH_SOUTH,845,0,2023-01-08,52.81
2023-01-08,SKU_012,WH_SOUTH,1071,0,2023-01-08,94.51
2023-01-08,SKU_013,WH_SOUTH,923,0,2023-01-08,73.29
2023-01-08,SKU_014,WH_SOUTH,982,0,2023-01-08,86.71
2023-01-08,SKU_015,WH_SOUTH,877,0,2023-01-08,58.26
2023-01-08,SKU_016,WH_SOUTH,836,0,2023-01-08,42.04
2023-01-08,SKU_017,WH_SOUTH,742,0,2023-01-08,66.59
2023-01-08,SKU_018,WH_SOUTH,232,0,2023-01-08,29.79
2023-01-08,SKU_019,WH_SOUTH,1222,0,2023-01-08,87.07
2023-01-08,SKU_020,WH_SOUTH,724,0,2023-01-08,72.37
2023-01-08,SKU_001,WH_EAST,226,0,2023-01-08,83.05
2023-01-08,SKU_002,WH_EAST,1208,0,2023-01-08,57.92
2023-01-08,SKU_003,WH_EAST,955,0,2023-01-08,89.39
2023-01-08,SKU_004,WH_EAST,549,0,2023-01-08,77.3
2023-01-08,SKU_005,WH_EAST,462,0,2023-01-08,32.06
2023-01-08,SKU_006,WH_EAST,1336,0,2023-01-08,98.17
2023-01-08,SKU_007,WH_EAST,217,0,2023-01-08,82.09
2023-01-08,SKU_008,WH_EAST,1163,0,2023-01-08,83.95
2023-01-08,SKU_009,WH_EAST,405,0,2023-01-08,34.61
2023-01-08,SKU_010,WH_EAST,276,0,2023-01-08,58.78
2023-01-08,SKU_011,WH_EAST,816,0,2023-01-08,52.81
2023-01-08,SKU_012,WH_EAST,1032,0,2023-01-08,94.51
2023-01-08,SKU_013,WH_EAST,886,0,2023-01-08,73.29
2023-01-08,SKU_014,WH_EAST,944,0,2023-01-08,86.71
2023-01-08,SKU_015,WH_EAST,844,0,2023-01-08,58.26
2023-01-08,SKU_016,WH_EAST,796,0,2023-01-08,42.04
2023-01-08,SKU_017,WH_EAST,712,0,2023-01-08,66.59
2023-01-08,SKU_018,WH_EAST,221,0,2023-01-08,29.79
2023-01-08,SKU_019,WH_EAST,1191,0,2023-01-08,87.07
2023-01-08,SKU_020,WH_EAST,699,0,2023-01-08,72.37
2023-01-08,SKU_001,WH_WEST,214,0,2023-01-08,83.05
2023-01-08,SKU_002,WH_WEST,1185,0,2023-01-08,57.92
2023-01-08,SKU_003,WH_WEST,929,0,2023-01-08,89.39
2023-01-08,SKU_004,WH_WEST,516,0,2023-01-08,77.3
2023-01-08,SKU_005,WH_WEST,443,0,2023-01-08,32.06
2023-01-08,SKU_006,WH_WEST,1299,0,2023-01-08,98.17
2023-01-08,SKU_007,WH_WEST,206,0,2023-01-08,82.09
2023-01-08,SKU_008,WH_WEST,1134,0,2023-01-08,83.95
2023-01-08,SKU_009,WH_WEST,391,0,2023-01-08,34.61
2023-01-08,SKU_010,WH_WEST,265,0,2023-01-08,58.78
2023-01-08,SKU_011,WH_WEST,798,0,2023-01-08,52.81
2023-01-08,SKU_012,WH_WEST,979,0,2023-01-08,94.51
2023-01-08,SKU_013,WH_WEST,856,0,2023-01-08,73.29
2023-01-08,SKU_014,WH_WEST,913,0,2023-01-08,86.71
2023-01-08,SKU_015,WH_WEST,809,0,2023-01-08,58.26
2023-01-08,SKU_016,WH_WEST,749,0,2023-01-08,42.04
2023-01-08,SKU_017,WH_WEST,684,0,2023-01-08,66.59
2023-01-08,SKU_018,WH_WEST,209,0,2023-01-08,29.79
2023-01-08,SKU_019,WH_WEST,1150,0,2023-01-08,87.07
2023-01-08,SKU_020,WH_WEST,677,0,2023-01-08,72.37
2023-01-09,SKU_001,WH_NORTH,207,0,2023-01-09,83.05
2023-01-09,SKU_002,WH_NORTH,1159,0,2023-01-09,57.92
2023-01-09,SKU_003,WH_NORTH,903,0,2023-01-09,89.39
2023-01-09,SKU_004,WH_NORTH,501,0,2023-01-09,77.3
2023-01-09,SKU_005,WH_NORTH,425,0,2023-01-09,32.06
2023-01-09,SKU_006,WH_NORTH,1265,0,2023-01-09,98.17
2023-01-09,SKU_007,WH_NORTH,201,0,2023-01-09,82.09
2023-01-09,SKU_008,WH_NORTH,1103,0,2023-01-09,83.95
2023-01-09,SKU_009,WH_NORTH,380,0,2023-01-09,34.61
2023-01-09,SKU_010,WH_NORTH,259,0,2023-01-09,58.78
2023-01-09,SKU_011,WH_NORTH,782,0,2023-01-09,52.81
2023-01-09,SKU_012,WH_NORTH,944,0,2023-01-09,94.51
2023-01-09,SKU_013,WH_NORTH,834,0,2023-01-09,73.29
2023-01-09,SKU_014,WH_NORTH,886,0,2023-01-09,86.71
2023-01-09,SKU_015,WH_NORTH,774,0,2023-01-09,58.26
2023-01-09,SKU_016,WH_NORTH,727,0,2023-01-09,42.04
2023-01-09,SKU_017,WH_NORTH,656,0,2023-01-09,66.59
2023-01-09,SKU_018,WH_NORTH,201,0,2023-01-09,29.79
2023-01-09,SKU_019,WH_NORTH,1117,0,2023-01-09,87.07
2023-01-09,SKU_020,WH_NORTH,656,0,2023-01-09,72.37
2023-01-09,SKU_001,WH_SOUTH,193,0,2023-01-09,83.05
2023-01-09,SKU_002,WH_SOUTH,1126,0,2023-01-09,57.92
2023-01-09,SKU_003,WH_SOUTH,878,0,2023-01-09,89.39
2023-01-09,SKU_004,WH_SOUTH,489,0,2023-01-09,77.3
2023-01-09,SKU_005,WH_SOUTH,399,0,2023-01-09,32.06
2023-01-09,SKU_006,WH_SOUTH,1230,0,2023-01-09,98.17
2023-01-09,SKU_007,WH_SOUTH,186,0,2023-01-09,82.09
2023-01-09,SKU_008,WH_SOUTH,1067,0,2023-01-09,83.95
2023-01-09,SKU_009,WH_SOUTH,369,0,2023-01-09,34.61
2023-01-09,SKU_010,WH_SOUTH,252,0,2023-01-09,58.78
2023-01-09,SKU_011,WH_SOUTH,752,0,2023-01-09,52.81
2023-01-09,SKU_012,WH_SOUTH,902,0,2023-01-09,94.51
2023-01-09,SKU_013,WH_SOUTH,801,0,2023-01-09,73.29
2023-01-09,SKU_014,WH_SOUTH,856,0,2023-01-09,86.71
2023-01-09,SKU_015,WH_SOUTH,743,0,2023-01-09,58.26
2023-01-09,SKU_016,WH_SOUTH,694,0,2023-01-09,42.04
2023-01-09,SKU_017,WH_SOUTH,629,0,2023-01-09,66.59
2023-01-09,SKU_018,WH_SOUTH,190,0,2023-01-09,29.79
2023-01-09,SKU_019,WH_SOUTH,1074,0,2023-01-09,87.07
2023-01-09,SKU_020,WH_SOUTH,630,0,2023-01-09,72.37
2023-01-09,SKU_001,WH_EAST,183,0,2023-01-09,83.05
2023-01-09,SKU_002,WH_EAST,1102,0,2023-01-09,57.92
2023-01-09,SKU_003,WH_EAST,847,0,2023-01-09,89.39
2023-01-09,SKU_004,WH_EAST,471,0,2023-01-09,77.3
2023-01-09,SKU_005,WH_EAST,383,0,2023-01-09,32.06
2023-01-09,SKU_006,WH_EAST,1206,0,2023-01-09,98.17
2023-01-09,SKU_007,WH_EAST,182,0,2023-01-09,82.09
2023-01-09,SKU_008,WH_EAST,1044,0,2023-01-09,83.95
2023-01-09,SKU_009,WH_EAST,360,0,2023-01-09,34.61
2023-01-09,SKU_010,WH_EAST,245,0,2023-01-09,58.78
2023-01-09,SKU_011,WH_EAST,728,0,2023-01-09,52.81
2023-01-09,SKU_012,WH_EAST,862,0,2023-01-09,94.51
2023-01-09,SKU_013,WH_EAST,779,0,2023-01-09,73.29
2023-01-09,SKU_014,WH_EAST,825,0,2023-01-09,86.71
2023-01-09,SKU_015,WH_EAST,714,0,2023-01-09,58.26
2023-01-09,SKU_016,WH_EAST,665,0,2023-01-09,42.04
2023-01-09,SKU_017,WH_EAST,601,0,2023-01-09,66.59
2023-01-09,SKU_018,WH_EAST,180,0,2023-01-09,29.79
2023-01-09,SKU_019,WH_EAST,1039,0,2023-01-09,87.07
2023-01-09,SKU_020,WH_EAST,610,0,2023-01-09,72.37
2023-01-09,SKU_001,WH_WEST,180,0,2023-01-09,83.05
2023-01-09,SKU_002,WH_WEST,1078,0,2023-01-09,57.92
2023-01-09,SKU_003,WH_WEST,821,0,2023-01-09,89.39
2023-01-09,SKU_004,WH_WEST,456,0,2023-01-09,77.3
2023-01-09,SKU_005,WH_WEST,365,0,2023-01-09,32.06
2023-01-09,SKU_006,WH_WEST,1179,0,2023-01-09,98.17
2023-01-09,SKU_007,WH_WEST,176,0,2023-01-09,82.09
2023-01-09,SKU_008,WH_WEST,1022,0,2023-01-09,83.95
2023-01-09,SKU_009,WH_WEST,353,0,2023-01-09,34.61
2023-01-09,SKU_010,WH_WEST,242,0,2023-01-09,58.78
2023-01-09,SKU_011,WH_WEST,712,0,2023-01-09,52.81
2023-01-09,SKU_012,WH_WEST,830,0,2023-01-09,94.51
2023-01-09,SKU_013,WH_WEST,757,0,2023-01-09,73.29
2023-01-09,SKU_014,WH_WEST,799,0,2023-01-09,86.71
2023-01-09,SKU_015,WH_WEST,684,0,2023-01-09,58.26
2023-01-09,SKU_016,WH_WEST,642,0,2023-01-09,42.04
2023-01-09,SKU_017,WH_WEST,582,0,2023-01-09,66.59
2023-01-09,SKU_018,WH_WEST,173,0,2023-01-09,29.79
2023-01-09,SKU_019,WH_WEST,1011,0,2023-01-09,87.07
2023-01-09,SKU_020,WH_WEST,597,0,2023-01-09,72.37
2023-01-10,SKU_001,WH_NORTH,174,0,2023-01-10,83.05
2023-01-10,SKU_002,WH_NORTH,1049,0,2023-01-10,57.92
2023-01-10,SKU_003,WH_NORTH,794,0,2023-01-10,89.39
2023-01-10,SKU_004,WH_NORTH,441,0,2023-01-10,77.3
2023-01-10,SKU_005,WH_NORTH,351,0,2023-01-10,32.06
2023-01-10,SKU_006,WH_NORTH,1151,0,2023-01-10,98.17
2023-01-10,SKU_007,WH_NORTH,170,0,2023-01-10,82.09
2023-01-10,SKU_008,WH_NORTH,1001,0,2023-01-10,83.95
2023-01-10,SKU_009,WH_NORTH,349,0,2023-01-10,34.61
2023-01-10,SKU_010,WH_NORTH,237,0,2023-01-10,58.78
2023-01-10,SKU_011,WH_NORTH,699,0,2023-01-10,52.81
2023-01-10,SKU_012,WH_NORTH,795,0,2023-01-10,94.51
2023-01-10,SKU_013,WH_NORTH,730,0,2023-01-10,73.29
2023-01-10,SKU_014,WH_NORTH,774,0,2023-01-10,86.71
2023-01-10,SKU_015,WH_NORTH,661,0,2023-01-10,58.26
2023-01-10,SKU_016,WH_NORTH,600,0,2023-01-10,42.04
2023-01-10,SKU_017,WH_NORTH,555,0,2023-01-10,66.59
2023-01-10,SKU_018,WH_NORTH,166,0,2023-01-10,29.79
2023-01-10,SKU_019,WH_NORTH,988,0,2023-01-10,87.07
2023-01-10,SKU_020,WH_NORTH,588,0,2023-01-10,72.37
2023-01-10,SKU_001,WH_SOUTH,164,0,2023-01-10,83.05
2023-01-10,SKU_002,WH_SOUTH,1023,0,2023-01-10,57.92
2023-01-10,SKU_003,WH_SOUTH,762,0,2023-01-10,89.39
2023-01-10,SKU_004,WH_SOUTH,425,0,2023-01-10,77.3
2023-01-10,SKU_005,WH_SOUTH,334,0,2023-01-10,32.06
2023-01-10,SKU_006,WH_SOUTH,1125,0,2023-01-10,98.17
2023-01-10,SKU_007,WH_SOUTH,165,0,2023-01-10,82.09
2023-01-10,SKU_008,WH_SOUTH,981,0,2023-01-10,83.95
2023-01-10,SKU_009,WH_SOUTH,340,0,2023-01-10,34.61
2023-01-10,SKU_010,WH_SOUTH,231,0,2023-01-10,58.78
2023-01-10,SKU_011,WH_SOUTH,669,0,2023-01-10,52.81
2023-01-10,SKU_012,WH_SOUTH,751,0,2023-01-10,94.51
2023-01-10,SKU_013,WH_SOUTH,697,0,2023-01-10,73.29
2023-01-10,SKU_014,WH_SOUTH,736,0,2023-01-10,86.71
2023-01-10,SKU_015,WH_SOUTH,636,0,2023-01-10,58.26
2023-01-10,SKU_016,WH_SOUTH,567,0,2023-01-10,42.04
2023-01-10,SKU_017,WH_SOUTH,537,0,2023-01-10,66.59
2023-01-10,SKU_018,WH_SOUTH,154,0,2023-01-10,29.79
2023-01-10,SKU_019,WH_SOUTH,948,0,2023-01-10,87.07
2023-01-10,SKU_020,WH_SOUTH,572,0,2023-01-10,72.37
2023-01-10,SKU_001,WH_EAST,159,0,2023-01-10,83.05
2023-01-10,SKU_002,WH_EAST,991,0,2023-01-10,57.92
2023-01-10,SKU_003,WH_EAST,737,0,2023-01-10,89.39
2023-01-10,SKU_004,WH_EAST,416,0,2023-01-10,77.3
2023-01-10,SKU_005,WH_EAST,322,0,2023-01-10,32.06
2023-01-10,SKU_006,WH_EAST,1093,0,2023-01-10,98.17
2023-01-10,SKU_007,WH_EAST,159,0,2023-01-10,82.09
2023-01-10,SKU_008,WH_EAST,953,0,2023-01-10,83.95
2023-01-10,SKU_009,WH_EAST,334,0,2023-01-10,34.61
2023-01-10,SKU_010,WH_EAST,219,0,2023-01-10,58.78
2023-01-10,SKU_011,WH_EAST,649,0,2023-01-10,52.81
2023-01-10,SKU_012,WH_EAST,718,0,2023-01-10,94.51
