shipment_id,order_id,dispatch_date,expected_delivery_date,actual_delivery_date,delivered_qty,freight_cost,region
SHP_ORD_0000284,ORD_0000284,2023-01-05,2023-01-10,2023-01-10,23,96.0,East
SHP_ORD_0000285,ORD_0000285,2023-01-05,2023-01-10,2023-01-10,22,94.0,East
SHP_ORD_0000286,ORD_0000286,2023-01-06,2023-01-08,2023-01-08,28,106.0,East
SHP_ORD_0000287,ORD_0000287,2023-01-06,2023-01-11,2023-01-11,11,72.0,East
SHP_ORD_0000288,ORD_0000288,2023-01-06,2023-01-10,2023-01-10,27,104.0,East
SHP_ORD_0000289,ORD_0000289,2023-01-05,2023-01-08,2023-01-08,7,64.0,East
SHP_ORD_0000290,ORD_0000290,2023-01-05,2023-01-10,2023-01-10,8,66.0,East
SHP_ORD_0000291,ORD_0000291,2023-01-05,2023-01-10,2023-01-10,29,108.0,East
SHP_ORD_0000292,ORD_0000292,2023-01-05,2023-01-07,2023-01-07,33,116.0,East
SHP_ORD_0000293,ORD_0000293,2023-01-05,2023-01-09,2023-01-09,27,104.0,East
SHP_ORD_0000294,ORD_0000294,2023-01-05,2023-01-09,2023-01-09,32,114.0,East
SHP_ORD_0000295,ORD_0000295,2023-01-06,2023-01-09,2023-01-12,35,180.0,East
SHP_ORD_0000296,ORD_0000296,2023-01-06,2023-01-08,2023-01-08,14,78.0,East
SHP_ORD_0000297,ORD_0000297,2023-01-06,2023-01-10,2023-01-10,24,98.0,East
SHP_ORD_0000298,ORD_0000298,2023-01-06,2023-01-11,2023-01-11,11,72.0,East
SHP_ORD_0000299,ORD_0000299,2023-01-06,2023-01-10,2023-01-10,43,136.0,East
SHP_ORD_0000300,ORD_0000300,2023-01-05,2023-01-07,2023-01-07,20,90.0,East
SHP_ORD_0000301,ORD_0000301,2023-01-05,2023-01-09,2023-01-09,5,60.0,West
SHP_ORD_0000302,ORD_0000302,2023-01-05,2023-01-07,2023-01-07,24,98.0,West
SHP_ORD_0000303,ORD_0000303,2023-01-05,2023-01-09,2023-01-12,27,156.0,West
SHP_ORD_0000304,ORD_0000304,2023-01-05,2023-01-09,2023-01-12,18,129.0,West
SHP_ORD_0000305,ORD_0000305,2023-01-06,2023-01-09,2023-01-09,11,72.0,West
SHP_ORD_0000306,ORD_0000306,2023-01-06,2023-01-09,2023-01-09,31,112.0,West
SHP_ORD_0000307,ORD_0000307,2023-01-05,2023-01-08,2023-01-08,5,60.0,West
SHP_ORD_0000308,ORD_0000308,2023-01-06,2023-01-11,2023-01-11,32,114.0,West
SHP_ORD_0000309,ORD_0000309,2023-01-06,2023-01-08,2023-01-08,16,82.0,West
SHP_ORD_0000310,ORD_0000310,2023-01-05,2023-01-09,2023-01-09,9,68.0,West
SHP_ORD_0000311,ORD_0000311,2023-01-06,2023-01-11,2023-01-11,22,94.0,West
SHP_ORD_0000312,ORD_0000312,2023-01-06,2023-01-09,2023-01-10,42,201.0,West
SHP_ORD_0000313,ORD_0000313,2023-01-06,2023-01-11,2023-01-11,28,106.0,West
SHP_ORD_0000314,ORD_0000314,2023-01-06,2023-01-08,2023-01-08,24,98.0,West
SHP_ORD_0000315,ORD_0000315,2023-01-05,2023-01-07,2023-01-07,32,114.0,West
SHP_ORD_0000316,ORD_0000316,2023-01-05,2023-01-07,2023-01-09,32,171.0,West
SHP_ORD_0000317,ORD_0000317,2023-01-06,2023-01-08,2023-01-08,32,114.0,West
SHP_ORD_0000318,ORD_0000318,2023-01-06,2023-01-10,2023-01-12,9,102.0,West
SHP_ORD_0000319,ORD_0000319,2023-01-05,2023-01-10,2023-01-10,29,108.0,West
SHP_ORD_0000320,ORD_0000320,2023-01-06,2023-01-11,2023-01-11,20,90.0,West
SHP_ORD_0000321,ORD_0000321,2023-01-06,2023-01-09,2023-01-09,10,70.0,North
SHP_ORD_0000322,ORD_0000322,2023-01-06,2023-01-11,2023-01-11,32,114.0,North
SHP_ORD_0000323,ORD_0000323,2023-01-07,2023-01-12,2023-01-12,32,114.0,North
SHP_ORD_0000324,ORD_0000324,2023-01-07,2023-01-11,2023-01-11,18,86.0,North
SHP_ORD_0000325,ORD_0000325,2023-01-07,2023-01-12,2023-01-12,22,94.0,North
SHP_ORD_0000326,ORD_0000326,2023-01-06,2023-01-08,2023-01-08,40,130.0,North
SHP_ORD_0000327,ORD_0000327,2023-01-06,2023-01-08,2023-01-08,10,70.0,North
SHP_ORD_0000328,ORD_0000328,2023-01-06,2023-01-09,2023-01-09,35,120.0,North
SHP_ORD_0000329,ORD_0000329,2023-01-07,2023-01-11,2023-01-11,6,62.0,North
SHP_ORD_0000330,ORD_0000330,2023-01-06,2023-01-11,2023-01-11,10,70.0,North
SHP_ORD_0000331,ORD_0000331,2023-01-07,2023-01-10,2023-01-10,18,86.0,North
SHP_ORD_0000332,ORD_0000332,2023-01-07,2023-01-10,2023-01-10,36,122.0,North
SHP_ORD_0000333,ORD_0000333,2023-01-07,2023-01-09,2023-01-09,22,94.0,North
SHP_ORD_0000334,ORD_0000334,2023-01-07,2023-01-10,2023-01-10,27,104.0,North
SHP_ORD_0000335,ORD_0000335,2023-01-07,2023-01-12,2023-01-12,28,106.0,North
SHP_ORD_0000336,ORD_0000336,2023-01-07,2023-01-09,2023-01-09,23,96.0,North
SHP_ORD_0000337,ORD_0000337,2023-01-06,2023-01-10,2023-01-11,19,132.0,North
SHP_ORD_0000338,ORD_0000338,2023-01-07,2023-01-09,2023-01-09,10,70.0,North
SHP_ORD_0000339,ORD_0000339,2023-01-06,2023-01-10,2023-01-10,46,142.0,North
SHP_ORD_0000340,ORD_0000340,2023-01-06,2023-01-08,2023-01-08,22,94.0,North
SHP_ORD_0000341,ORD_0000341,2023-01-07,2023-01-10,2023-01-13,4,87.0,South
SHP_ORD_0000342,ORD_0000342,2023-01-07,2023-01-12,2023-01-12,39,128.0,South
SHP_ORD_0000343,ORD_0000343,2023-01-06,2023-01-08,2023-01-10,29,162.0,South
SHP_ORD_0000344,ORD_0000344,2023-01-06,2023-01-11,2023-01-12,21,138.0,South
SHP_ORD_0000345,ORD_0000345,2023-01-07,2023-01-09,2023-01-09,19,88.0,South
SHP_ORD_0000346,ORD_0000346,2023-01-06,2023-01-10,2023-01-10,53,156.0,South
SHP_ORD_0000347,ORD_0000347,2023-01-07,2023-01-11,2023-01-11,10,70.0,South
SHP_ORD_0000348,ORD_0000348,2023-01-06,2023-01-10,2023-01-10,35,120.0,South
SHP_ORD_0000349,ORD_0000349,2023-01-06,2023-01-11,2023-01-11,12,74.0,South
SHP_ORD_0000350,ORD_0000350,2023-01-07,2023-01-11,2023-01-11,8,66.0,South
SHP_ORD_0000351,ORD_0000351,2023-01-06,2023-01-09,2023-01-09,27,104.0,South
SHP_ORD_0000352,ORD_0000352,2023-01-06,2023-01-11,2023-01-11,52,154.0,South
SHP_ORD_0000353,ORD_0000353,2023-01-07,2023-01-11,2023-01-11,16,82.0,South
SHP_ORD_0000354,ORD_0000354,2023-01-06,2023-01-08,2023-01-11,27,156.0,South
SHP_ORD_0000355,ORD_0000355,2023-01-07,2023-01-09,2023-01-09,26,102.0,South
SHP_ORD_0000356,ORD_0000356,2023-01-07,2023-01-11,2023-01-11,26,102.0,South
SHP_ORD_0000357,ORD_0000357,2023-01-06,2023-01-10,2023-01-10,18,86.0,South
SHP_ORD_0000358,ORD_0000358,2023-01-07,2023-01-12,2023-01-13,11,108.0,South
SHP_ORD_0000359,ORD_0000359,2023-01-07,2023-01-10,2023-01-10,48,146.0,South
SHP_ORD_0000360,ORD_0000360,2023-01-06,2023-01-11,2023-01-11,25,100.0,South
SHP_ORD_0000361,ORD_0000361,2023-01-07,2023-01-09,2023-01-09,8,66.0,East
SHP_ORD_0000362,ORD_0000362,2023-01-07,2023-01-12,2023-01-12,18,86.0,East
SHP_ORD_0000363,ORD_0000363,2023-01-07,2023-01-09,2023-01-09,23,96.0,East
SHP_ORD_0000364,ORD_0000364,2023-01-06,2023-01-08,2023-01-08,16,82.0,East
SHP_ORD_0000365,ORD_0000365,2023-01-06,2023-01-08,2023-01-08,15,80.0,East
SHP_ORD_0000366,ORD_0000366,2023-01-07,2023-01-11,2023-01-11,30,110.0,East
SHP_ORD_0000367,ORD_0000367,2023-01-06,2023-01-11,2023-01-12,6,93.0,East
SHP_ORD_0000368,ORD_0000368,2023-01-06,2023-01-08,2023-01-08,30,110.0,East
SHP_ORD_0000369,ORD_0000369,2023-01-07,2023-01-11,2023-01-11,17,84.0,East
SHP_ORD_0000370,ORD_0000370,2023-01-06,2023-01-10,2023-01-10,7,64.0,East
SHP_ORD_0000371,ORD_0000371,2023-01-06,2023-01-11,2023-01-11,14,78.0,East
SHP_ORD_0000372,ORD_0000372,2023-01-06,2023-01-08,2023-01-08,33,116.0,East
SHP_ORD_0000373,ORD_0000373,2023-01-07,2023-01-11,2023-01-11,29,108.0,East
SHP_ORD_0000374,ORD_0000374,2023-01-07,2023-01-11,2023-01-11,20,90.0,East
SHP_ORD_0000375,ORD_0000375,2023-01-06,2023-01-08,2023-01-10,24,147.0,East
SHP_ORD_0000376,ORD_0000376,2023-01-07,2023-01-10,2023-01-10,23,96.0,East
SHP_ORD_0000377,ORD_0000377,2023-01-06,2023-01-08,2023-01-08,13,76.0,East
SHP_ORD_0000378,ORD_0000378,2023-01-07,2023-01-09,2023-01-09,9,68.0,East
SHP_ORD_0000379,ORD_0000379,2023-01-07,2023-01-11,2023-01-11,23,96.0,East
SHP_ORD_0000380,ORD_0000380,2023-01-06,2023-01-08,2023-01-08,16,82.0,East
SHP_ORD_0000381,ORD_0000381,2023-01-06,2023-01-11,2023-01-14,6,93.0,West
SHP_ORD_0000382,ORD_0000382,2023-01-06,2023-01-08,2023-01-08,31,112.0,West
SHP_ORD_0000383,ORD_0000383,2023-01-07,2023-01-10,2023-01-10,29,108.0,West
SHP_ORD_0000384,ORD_0000384,2023-01-06,2023-01-10,2023-01-10,26,102.0,West
SHP_ORD_0000385,ORD_0000385,2023-01-07,2023-01-11,2023-01-11,19,88.0,West
SHP_ORD_0000386,ORD_0000386,2023-01-07,2023-01-11,2023-01-11,34,118.0,West
SHP_ORD_0000387,ORD_0000387,2023-01-07,2023-01-12,2023-01-12,11,72.0,West
SHP_ORD_0000388,ORD_0000388,2023-01-07,2023-01-11,2023-01-12,25,150.0,West
SHP_ORD_0000389,ORD_0000389,2023-01-07,2023-01-10,2023-01-12,18,129.0,West
SHP_ORD_0000390,ORD_0000390,2023-01-07,2023-01-10,2023-01-10,4,58.0,West
SHP_ORD_0000391,ORD_0000391,2023-01-06,2023-01-08,2023-01-08,33,116.0,West
SHP_ORD_0000392,ORD_0000392,2023-01-06,2023-01-08,2023-01-08,46,142.0,West
SHP_ORD_0000393,ORD_0000393,2023-01-07,2023-01-12,2023-01-12,24,98.0,West
SHP_ORD_0000394,ORD_0000394,2023-01-06,2023-01-08,2023-01-08,37,124.0,West
SHP_ORD_0000395,ORD_0000395,2023-01-07,2023-01-11,2023-01-11,38,126.0,West
SHP_ORD_0000396,ORD_0000396,2023-01-07,2023-01-10,2023-01-10,35,120.0,West
SHP_ORD_0000397,ORD_0000397,2023-01-06,2023-01-10,2023-01-10,18,86.0,West
SHP_ORD_0000398,ORD_0000398,2023-01-07,2023-01-12,2023-01-12,10,70.0,West
SHP_ORD_0000399,ORD_0000399,2023-01-06,2023-01-08,2023-01-08,19,88.0,West
SHP_ORD_0000400,ORD_0000400,2023-01-07,2023-01-12,2023-01-12,21,92.0,West
SHP_ORD_0000401,ORD_0000401,2023-01-08,2023-01-10,2023-01-10,5,60.0,North
SHP_ORD_0000402,ORD_0000402,2023-01-07,2023-01-11,2023-01-12,25,150.0,North
SHP_ORD_0000403,ORD_0000403,2023-01-08,2023-01-13,2023-01-13,24,98.0,North
SHP_ORD_0000404,ORD_0000404,2023-01-08,2023-01-12,2023-01-12,15,80.0,North
SHP_ORD_0000405,ORD_0000405,2023-01-07,2023-01-10,2023-01-10,12,74.0,North
SHP_ORD_0000406,ORD_0000406,2023-01-08,2023-01-11,2023-01-11,32,114.0,North
SHP_ORD_0000407,ORD_0000407,2023-01-07,2023-01-11,2023-01-11,6,62.0,North
SHP_ORD_0000408,ORD_0000408,2023-01-08,2023-01-10,2023-01-10,28,106.0,North
SHP_ORD_0000409,ORD_0000409,2023-01-07,2023-01-10,2023-01-10,8,66.0,North
SHP_ORD_0000410,ORD_0000410,2023-01-07,2023-01-10,2023-01-10,8,66.0,North
SHP_ORD_0000411,ORD_0000411,2023-01-07,2023-01-09,2023-01-09,24,98.0,North
SHP_ORD_0000412,ORD_0000412,2023-01-07,2023-01-11,2023-01-12,33,174.0,North
SHP_ORD_0000413,ORD_0000413,2023-01-08,2023-01-13,2023-01-13,18,86.0,North
SHP_ORD_0000414,ORD_0000414,2023-01-07,2023-01-09,2023-01-09,35,120.0,North
SHP_ORD_0000415,ORD_0000415,2023-01-07,2023-01-11,2023-01-11,23,96.0,North
SHP_ORD_0000416,ORD_0000416,2023-01-07,2023-01-10,2023-01-11,26,153.0,North
SHP_ORD_0000417,ORD_0000417,2023-01-07,2023-01-09,2023-01-09,15,80.0,North
SHP_ORD_0000418,ORD_0000418,2023-01-08,2023-01-13,2023-01-13,10,70.0,North
SHP_ORD_0000419,ORD_0000419,2023-01-07,2023-01-09,2023-01-09,22,94.0,North
SHP_ORD_0000420,ORD_0000420,2023-01-07,2023-01-10,2023-01-10,15,80.0,North
SHP_ORD_0000421,ORD_0000421,2023-01-08,2023-01-10,2023-01-10,9,68.0,South
SHP_ORD_0000422,ORD_0000422,2023-01-08,2023-01-11,2023-01-14,33,174.0,South
SHP_ORD_0000423,ORD_0000423,2023-01-08,2023-01-11,2023-01-11,27,104.0,South
SHP_ORD_0000424,ORD_0000424,2023-01-07,2023-01-09,2023-01-09,23,96.0,South
SHP_ORD_0000425,ORD_0000425,2023-01-08,2023-01-12,2023-01-12,14,78.0,South
SHP_ORD_0000426,ORD_0000426,2023-01-08,2023-01-10,2023-01-10,32,114.0,South
SHP_ORD_0000427,ORD_0000427,2023-01-07,2023-01-09,2023-01-09,3,56.0,South
SHP_ORD_0000428,ORD_0000428,2023-01-07,2023-01-11,2023-01-11,25,100.0,South
SHP_ORD_0000429,ORD_0000429,2023-01-08,2023-01-11,2023-01-11,8,66.0,South
SHP_ORD_0000430,ORD_0000430,2023-01-08,2023-01-11,2023-01-11,6,62.0,South
SHP_ORD_0000431,ORD_0000431,2023-01-07,2023-01-12,2023-01-12,24,98.0,South
SHP_ORD_0000432,ORD_0000432,2023-01-08,2023-01-13,2023-01-13,35,120.0,South
SHP_ORD_0000433,ORD_0000433,2023-01-07,2023-01-12,2023-01-12,30,110.0,South
SHP_ORD_0000434,ORD_0000434,2023-01-07,2023-01-10,2023-01-10,36,122.0,South
SHP_ORD_0000435,ORD_0000435,2023-01-08,2023-01-10,2023-01-10,24,98.0,South
SHP_ORD_0000436,ORD_0000436,2023-01-07,2023-01-10,2023-01-10,27,104.0,South
SHP_ORD_0000437,ORD_0000437,2023-01-08,2023-01-12,2023-01-12,16,82.0,South
SHP_ORD_0000438,ORD_0000438,2023-01-08,2023-01-13,2023-01-13,4,58.0,South
SHP_ORD_0000439,ORD_0000439,2023-01-08,2023-01-12,2023-01-12,37,124.0,South
SHP_ORD_0000440,ORD_0000440,2023-01-07,2023-01-09,2023-01-09,23,96.0,South
SHP_ORD_0000441,ORD_0000441,2023-01-07,2023-01-12,2023-01-12,9,68.0,East
SHP_ORD_0000442,ORD_0000442,2023-01-07,2023-01-12,2023-01-12,28,106.0,East
SHP_ORD_0000443,ORD_0000443,2023-01-07,2023-01-10,2023-01-10,25,100.0,East
SHP_ORD_0000444,ORD_0000444,2023-01-07,2023-01-11,2023-01-11,26,102.0,East
SHP_ORD_0000445,ORD_0000445,2023-01-07,2023-01-09,2023-01-09,24,98.0,East
SHP_ORD_0000446,ORD_0000446,2023-01-07,2023-01-12,2023-01-12,30,110.0,East
SHP_ORD_0000447,ORD_0000447,2023-01-08,2023-01-13,2023-01-13,11,72.0,East
SHP_ORD_0000448,ORD_0000448,2023-01-07,2023-01-11,2023-01-11,20,90.0,East
SHP_ORD_0000449,ORD_0000449,2023-01-07,2023-01-10,2023-01-12,11,108.0,East
SHP_ORD_0000450,ORD_0000450,2023-01-07,2023-01-09,2023-01-09,12,74.0,East
SHP_ORD_0000451,ORD_0000451,2023-01-07,2023-01-09,2023-01-09,24,98.0,East
SHP_ORD_0000452,ORD_0000452,2023-01-07,2023-01-11,2023-01-11,28,106.0,East
SHP_ORD_0000453,ORD_0000453,2023-01-08,2023-01-13,2023-01-13,31,112.0,East
SHP_ORD_0000454,ORD_0000454,2023-01-08,2023-01-13,2023-01-13,32,114.0,East
SHP_ORD_0000455,ORD_0000455,2023-01-08,2023-01-13,2023-01-13,44,138.0,East
SHP_ORD_0000456,ORD_0000456,2023-01-07,2023-01-11,2023-01-13,27,156.0,East
SHP_ORD_0000457,ORD_0000457,2023-01-07,2023-01-12,2023-01-12,15,80.0,East
SHP_ORD_0000458,ORD_0000458,2023-01-07,2023-01-12,2023-01-12,7,64.0,East
SHP_ORD_0000459,ORD_0000459,2023-01-08,2023-01-10,2023-01-10,37,124.0,East
SHP_ORD_0000460,ORD_0000460,2023-01-08,2023-01-11,2023-01-11,23,96.0,East
SHP_ORD_0000461,ORD_0000461,2023-01-08,2023-01-10,2023-01-10,9,68.0,West
SHP_ORD_0000462,ORD_0000462,2023-01-07,2023-01-10,2023-01-12,33,174.0,West
SHP_ORD_0000463,ORD_0000463,2023-01-07,2023-01-10,2023-01-10,37,124.0,West
SHP_ORD_0000464,ORD_0000464,2023-01-07,2023-01-10,2023-01-10,20,90.0,West
SHP_ORD_0000465,ORD_0000465,2023-01-07,2023-01-11,2023-01-11,17,84.0,West
SHP_ORD_0000466,ORD_0000466,2023-01-07,2023-01-11,2023-01-11,43,136.0,West
SHP_ORD_0000467,ORD_0000467,2023-01-07,2023-01-11,2023-01-11,9,68.0,West
SHP_ORD_0000468,ORD_0000468,2023-01-08,2023-01-12,2023-01-12,22,94.0,West
SHP_ORD_0000469,ORD_0000469,2023-01-08,2023-01-12,2023-01-12,16,82.0,West
SHP_ORD_0000470,ORD_0000470,2023-01-07,2023-01-12,2023-01-15,5,90.0,West
SHP_ORD_0000471,ORD_0000471,2023-01-07,2023-01-12,2023-01-12,24,98.0,West
SHP_ORD_0000472,ORD_0000472,2023-01-07,2023-01-12,2023-01-12,27,104.0,West
SHP_ORD_0000473,ORD_0000473,2023-01-08,2023-01-12,2023-01-12,31,112.0,West
SHP_ORD_0000474,ORD_0000474,2023-01-07,2023-01-12,2023-01-12,38,126.0,West
SHP_ORD_0000475,ORD_0000475,2023-01-08,2023-01-12,2023-01-12,31,112.0,West
SHP_ORD_0000476,ORD_0000476,2023-01-08,2023-01-12,2023-01-12,31,112.0,West
SHP_ORD_0000477,ORD_0000477,2023-01-08,2023-01-12,2023-01-12,30,110.0,West
SHP_ORD_0000478,ORD_0000478,2023-01-07,2023-01-10,2023-01-10,10,70.0,West
SHP_ORD_0000479,ORD_0000479,2023-01-07,2023-01-10,2023-01-10,20,90.0,West
SHP_ORD_0000480,ORD_0000480,2023-01-07,2023-01-10,2023-01-13,23,144.0,West
SHP_ORD_0000481,ORD_0000481,2023-01-08,2023-01-10,2023-01-10,9,68.0,North
SHP_ORD_0000482,ORD_0000482,2023-01-09,2023-01-12,2023-01-12,29,108.0,North
SHP_ORD_0000483,ORD_0000483,2023-01-08,2023-01-13,2023-01-13,28,106.0,North
SHP_ORD_0000484,ORD_0000484,2023-01-08,2023-01-13,2023-01-13,32,114.0,North
SHP_ORD_0000485,ORD_0000485,2023-01-09,2023-01-14,2023-01-14,22,94.0,North
SHP_ORD_0000486,ORD_0000486,2023-01-09,2023-01-14,2023-01-14,44,138.0,North
SHP_ORD_0000487,ORD_0000487,2023-01-08,2023-01-11,2023-01-11,9,68.0,North
SHP_ORD_0000488,ORD_0000488,2023-01-08,2023-01-13,2023-01-13,29,108.0,North
SHP_ORD_0000489,ORD_0000489,2023-01-09,2023-01-14,2023-01-14,15,80.0,North
SHP_ORD_0000490,ORD_0000490,2023-01-09,2023-01-14,2023-01-14,9,68.0,North
SHP_ORD_0000491,ORD_0000491,2023-01-09,2023-01-13,2023-01-13,21,92.0,North
SHP_ORD_0000492,ORD_0000492,2023-01-08,2023-01-10,2023-01-10,32,114.0,North
SHP_ORD_0000493,ORD_0000493,2023-01-08,2023-01-12,2023-01-12,30,110.0,North
SHP_ORD_0000494,ORD_0000494,2023-01-08,2023-01-12,2023-01-12,33,116.0,North
SHP_ORD_0000495,ORD_0000495,2023-01-08,2023-01-12,2023-01-12,28,106.0,North
SHP_ORD_0000496,ORD_0000496,2023-01-09,2023-01-12,2023-01-12,42,134.0,North
SHP_ORD_0000497,ORD_0000497,2023-01-08,2023-01-13,2023-01-13,30,110.0,North
SHP_ORD_0000498,ORD_0000498,2023-01-09,2023-01-14,2023-01-14,8,66.0,North
SHP_ORD_0000499,ORD_0000499,2023-01-09,2023-01-12,2023-01-12,33,116.0,North
SHP_ORD_0000500,ORD_0000500,2023-01-09,2023-01-14,2023-01-14,21,92.0,North
SHP_ORD_0000501,ORD_0000501,2023-01-08,2023-01-13,2023-01-13,5,60.0,South
SHP_ORD_0000502,ORD_0000502,2023-01-09,2023-01-14,2023-01-14,34,118.0,South
SHP_ORD_0000503,ORD_0000503,2023-01-09,2023-01-14,2023-01-14,36,122.0,South
SHP_ORD_0000504,ORD_0000504,2023-01-09,2023-01-11,2023-01-11,22,94.0,South
SHP_ORD_0000505,ORD_0000505,2023-01-08,2023-01-12,2023-01-12,19,88.0,South
SHP_ORD_0000506,ORD_0000506,2023-01-08,2023-01-12,2023-01-12,29,108.0,South
SHP_ORD_0000507,ORD_0000507,2023-01-08,2023-01-11,2023-01-11,9,68.0,South
SHP_ORD_0000508,ORD_0000508,2023-01-09,2023-01-12,2023-01-12,32,114.0,South
SHP_ORD_0000509,ORD_0000509,2023-01-08,2023-01-11,2023-01-11,8,66.0,South
SHP_ORD_0000510,ORD_0000510,2023-01-09,2023-01-12,2023-01-12,8,66.0,South
SHP_ORD_0000511,ORD_0000511,2023-01-08,2023-01-11,2023-01-11,21,92.0,South
SHP_ORD_0000512,ORD_0000512,2023-01-09,2023-01-11,2023-01-11,33,116.0,South
SHP_ORD_0000513,ORD_0000513,2023-01-08,2023-01-12,2023-01-12,44,138.0,South
SHP_ORD_0000514,ORD_0000514,2023-01-08,2023-01-11,2023-01-11,53,156.0,South
SHP_ORD_0000515,ORD_0000515,2023-01-09,2023-01-14,2023-01-14,33,116.0,South
SHP_ORD_0000516,ORD_0000516,2023-01-08,2023-01-11,2023-01-11,35,120.0,South
SHP_ORD_0000517,ORD_0000517,2023-01-09,2023-01-12,2023-01-15,31,168.0,South
SHP_ORD_0000518,ORD_0000518,2023-01-09,2023-01-14,2023-01-14,7,64.0,South
SHP_ORD_0000519,ORD_0000519,2023-01-08,2023-01-13,2023-01-13,31,112.0,South
SHP_ORD_0000520,ORD_0000520,2023-01-08,2023-01-10,2023-01-10,19,88.0,South
SHP_ORD_0000521,ORD_0000521,2023-01-09,2023-01-11,2023-01-11,8,66.0,East
SHP_ORD_0000522,ORD_0000522,2023-01-09,2023-01-13,2023-01-13,33,116.0,East
SHP_ORD_0000523,ORD_0000523,2023-01-08,2023-01-12,2023-01-12,24,98.0,East
SHP_ORD_0000524,ORD_0000524,2023-01-08,2023-01-13,2023-01-13,15,80.0,East
SHP_ORD_0000525,ORD_0000525,2023-01-08,2023-01-12,2023-01-15,29,162.0,East
SHP_ORD_0000526,ORD_0000526,2023-01-09,2023-01-12,2023-01-12,40,130.0,East
SHP_ORD_0000527,ORD_0000527,2023-01-08,2023-01-10,2023-01-12,7,96.0,East
SHP_ORD_0000528,ORD_0000528,2023-01-09,2023-01-12,2023-01-12,41,132.0,East
SHP_ORD_0000529,ORD_0000529,2023-01-09,2023-01-14,2023-01-14,3,56.0,East
SHP_ORD_0000530,ORD_0000530,2023-01-09,2023-01-12,2023-01-12,4,58.0,East
SHP_ORD_0000531,ORD_0000531,2023-01-08,2023-01-12,2023-01-12,22,94.0,East
SHP_ORD_0000532,ORD_0000532,2023-01-08,2023-01-11,2023-01-11,38,126.0,East
SHP_ORD_0000533,ORD_0000533,2023-01-08,2023-01-10,2023-01-10,23,96.0,East
SHP_ORD_0000534,ORD_0000534,2023-01-09,2023-01-11,2023-01-11,27,104.0,East
SHP_ORD_0000535,ORD_0000535,2023-01-08,2023-01-12,2023-01-14,22,141.0,East
SHP_ORD_0000536,ORD_0000536,2023-01-08,2023-01-13,2023-01-16,31,168.0,East
SHP_ORD_0000537,ORD_0000537,2023-01-09,2023-01-14,2023-01-14,31,112.0,East
SHP_ORD_0000538,ORD_0000538,2023-01-08,2023-01-10,2023-01-10,9,68.0,East
SHP_ORD_0000539,ORD_0000539,2023-01-08,2023-01-13,2023-01-13,41,132.0,East
SHP_ORD_0000540,ORD_0000540,2023-01-08,2023-01-13,2023-01-15,23,144.0,East
SHP_ORD_0000541,ORD_0000541,2023-01-08,2023-01-12,2023-01-12,5,60.0,West
SHP_ORD_0000542,ORD_0000542,2023-01-08,2023-01-10,2023-01-10,29,108.0,West
SHP_ORD_0000543,ORD_0000543,2023-01-09,2023-01-13,2023-01-13,23,96.0,West
SHP_ORD_0000544,ORD_0000544,2023-01-08,2023-01-11,2023-01-11,18,86.0,West
SHP_ORD_0000545,ORD_0000545,2023-01-08,2023-01-12,2023-01-12,19,88.0,West
SHP_ORD_0000546,ORD_0000546,2023-01-09,2023-01-14,2023-01-14,29,108.0,West
SHP_ORD_0000547,ORD_0000547,2023-01-08,2023-01-10,2023-01-10,10,70.0,West
SHP_ORD_0000548,ORD_0000548,2023-01-08,2023-01-10,2023-01-10,29,108.0,West
SHP_ORD_0000549,ORD_0000549,2023-01-08,2023-01-13,2023-01-13,15,80.0,West
SHP_ORD_0000550,ORD_0000550,2023-01-08,2023-01-10,2023-01-10,6,62.0,West
SHP_ORD_0000551,ORD_0000551,2023-01-08,2023-01-10,2023-01-10,27,104.0,West
SHP_ORD_0000552,ORD_0000552,2023-01-09,2023-01-14,2023-01-14,38,126.0,West
SHP_ORD_0000553,ORD_0000553,2023-01-09,2023-01-13,2023-01-13,32,114.0,West
SHP_ORD_0000554,ORD_0000554,2023-01-08,2023-01-13,2023-01-13,25,100.0,West
SHP_ORD_0000555,ORD_0000555,2023-01-08,2023-01-10,2023-01-10,30,110.0,West
SHP_ORD_0000556,ORD_0000556,2023-01-09,2023-01-12,2023-01-12,30,110.0,West
SHP_ORD_0000557,ORD_0000557,2023-01-09,2023-01-12,2023-01-13,21,138.0,West
SHP_ORD_0000558,ORD_0000558,2023-01-08,2023-01-11,2023-01-11,9,68.0,West
SHP_ORD_0000559,ORD_0000559,2023-01-08,2023-01-11,2023-01-11,29,108.0,West
SHP_ORD_0000560,ORD_0000560,2023-01-08,2023-01-13,2023-01-13,11,72.0,West
SHP_ORD_0000561,ORD_0000561,2023-01-09,2023-01-12,2023-01-12,9,68.0,North
SHP_ORD_0000562,ORD_0000562,2023-01-09,2023-01-13,2023-01-13,32,114.0,North
SHP_ORD_0000563,ORD_0000563,2023-01-09,2023-01-13,2023-01-13,29,108.0,North
SHP_ORD_0000564,ORD_0000564,2023-01-10,2023-01-12,2023-01-13,21,138.0,North
SHP_ORD_0000565,ORD_0000565,2023-01-09,2023-01-14,2023-01-14,19,88.0,North
SHP_ORD_0000566,ORD_0000566,2023-01-10,2023-01-15,2023-01-15,37,124.0,North
SHP_ORD_0000567,ORD_0000567,2023-01-10,2023-01-15,2023-01-15,13,76.0,North
